Date,SMA_20,SMA_50,EMA_20,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D
2024-03-06,193.04950027465821,208.2981997680664,193.76301625447266,40.58194073136399,-4.435521802957453,-3.811475101258194,208.106506174831,193.04950027465821,177.99249437448543,8.902807281549459,15.294199859375729
2024-03-07,192.60299987792968,206.82039978027345,192.3236807918071,30.17460463275519,-5.124989608407333,-4.074178002688022,208.82729546944847,192.60299987792968,176.37870428641088,15.517227359240115,11.90978001761413
2024-03-08,191.89199981689453,205.195,190.70618703429125,28.707385819806817,-5.870811886771179,-4.433504779504654,209.83326599128588,191.89199981689453,173.95073364250317,5.141062441912585,9.853699027567407
2024-03-11,191.10199966430665,203.5216000366211,189.47416962840265,35.20267388891551,-6.194394954677193,-4.785682814539162,210.09288914685527,191.10199966430665,172.11111018175802,12.758639987869516,11.13897659634076
2024-03-12,190.57249908447267,202.00880004882814,188.33758140532933,33.82158592833042,-6.39567151157928,-5.107680553947186,210.48067668272446,190.57249908447267,170.66432148622087,15.456430390687508,11.118710940156555
2024-03-13,189.84549865722656,200.42880004882812,186.5416208645874,26.197367644240046,-7.123444442469264,-5.510833331651602,211.72546647098753,189.84549865722656,167.9655308434656,0.905354514506939,9.706808297688006
2024-03-14,188.5349983215332,198.7104000854492,184.25194268700764,25.52731655618129,-8.169266831631546,-6.042520031647591,213.60803035129172,188.5349983215332,163.4619662917747,4.413406478943116,6.92506379471254
2024-03-15,186.69099884033204,197.21280029296875,182.28223455721823,16.731678262589384,-8.81018957982235,-6.596053941282543,213.44286977745477,186.69099884033204,159.9391279032093,6.786453826523624,4.035071606657912
2024-03-18,185.3834991455078,195.93020050048827,181.47440298526962,29.662750842524545,-8.395867976010663,-6.956016748228167,211.96241035872106,185.3834991455078,158.80458793229457,29.671815158491743,13.623891821319512
2024-03-19,184.26149978637696,194.60680053710936,180.50731768421716,25.969972745682156,-8.173412042730973,-7.199495807128729,211.24305860565278,184.26149978637696,157.27994096710114,24.14565956169073,20.20130951556872
2024-03-20,183.30599975585938,193.31100067138672,180.0456687297307,30.748899507551187,-7.559768375255828,-7.27155032075415,210.07329683107508,183.30599975585938,156.53870268064367,34.42400771087013,29.413827477017552
2024-03-21,182.07649993896484,192.06820068359374,179.3575105006343,28.754639004008638,-7.219394629968775,-7.261119182597075,208.37086047293752,182.07649993896484,155.78213940499217,31.371078221503613,29.98024849802151
2024-03-22,181.0194999694824,190.80600067138673,178.5453668178172,34.99220259391416,-7.029194616677557,-7.214734269413172,207.33889847424672,181.0194999694824,154.7001014647181,42.85717001445398,36.21741864894259
2024-03-25,179.68100051879884,189.7142007446289,177.98199901448342,42.21240916746006,-6.656482743255879,-7.103083964181714,204.75808361564407,179.68100051879884,154.6039174219536,54.203980523889626,42.81074291994909
2024-03-26,178.57800064086913,188.88980072021485,177.95228464824172,51.067855608203004,-5.886563916544446,-6.859779954654261,201.81515422154064,178.57800064086913,155.34084706019763,72.28306525476837,56.44807193103734
2024-03-27,177.46750106811524,188.08820068359375,178.13111485612868,51.1140556882344,-5.043959826655907,-6.496615929054591,197.9422528015768,177.46750106811524,156.99274933465367,81.38164639339257,69.2895640573502
2024-03-28,176.16300048828126,187.29300048828125,177.90815089708147,50.4190694727975,-4.648598787430416,-6.127012500729756,193.10924790830387,176.16300048828126,159.21675306825864,64.36392267767904,72.67621144194669
2024-04-01,174.792000579834,186.55980041503906,177.6521366421883,47.54003187182029,-4.331336955223264,-5.767877391628458,186.27514744831132,174.792000579834,163.30885371135668,61.96294570404769,69.23617159170645
2024-04-02,173.71650085449218,185.64860046386718,176.60240980796206,40.93704043313777,-4.718651900474185,-5.558032293397604,183.89038644313754,173.71650085449218,163.54261526584682,25.77931322610191,50.7020605359429
2024-04-03,173.0985008239746,184.8402005004883,175.8193236246145,48.97922136548063,-4.828728830223781,-5.41217160076284,182.97321967623805,173.0985008239746,163.22378197171116,33.150836372985395,40.297698434378354
2024-04-04,172.82700119018554,184.07960052490233,175.37081667087517,58.67419142697532,-4.642165753269808,-5.258170431264234,182.60139163463896,172.82700119018554,163.05261074573212,44.061318361665045,34.3304893202508
2024-04-05,172.13950119018554,183.22100036621094,174.37359545426654,51.21415632558702,-4.938481077522994,-5.194232560515986,182.12144215996457,172.13950119018554,162.1575602204065,18.49198978034162,31.901381504997374
2024-04-08,172.02150115966796,183.02800018310546,174.24087167076868,49.220821550446225,-4.469799421084247,-5.049345932629639,181.89939485132555,172.02150115966796,162.14360746801037,52.527372937187664,38.36022702639813
2024-04-09,171.97700119018555,182.90060028076172,174.49221769096332,55.14433445543582,-3.7405489665182756,-4.787586539407367,181.75335169231013,171.97700119018555,162.20065068806096,68.95537737213375,46.658246696554365
2024-04-10,171.6880012512207,182.51720031738282,174.23200595914167,46.4428971646554,-3.5350054327736586,-4.537070318080625,181.10713832157933,171.6880012512207,162.26886418086207,47.388363087108125,56.29037113214321
2024-04-11,171.94400177001953,182.1774005126953,174.2670535919392,51.62349284073253,-3.1071284577938627,-4.251081946023272,181.38873785357586,171.94400177001953,162.4992656864632,59.35134092844633,58.56502712922943
2024-04-12,172.37150192260742,181.8526007080078,173.96066782620764,50.195105607100786,-3.0196794649124,-4.004801449801098,180.72764526854755,172.37150192260742,164.0153585766673,44.397666832709334,50.37912361608795
2024-04-15,172.26700134277343,181.30500061035156,172.7720323882392,41.309429259798144,-3.680172382792904,-3.9398756363994596,181.12386983764114,172.26700134277343,163.41013284790571,4.085935114810471,35.94498095865539
2024-04-16,171.43250122070313,180.6890005493164,171.28041031415466,33.80593563621993,-4.50431690178786,-4.05276388947714,182.5402636623115,171.43250122070313,160.32473877909476,11.931818797568576,20.138473581696147
2024-04-17,170.6390007019043,180.1768005371094,169.77275189835348,30.644657973669027,-5.2311048723163935,-4.288432086044991,183.84905478488074,170.6390007019043,157.42894661892788,6.5840296902147575,7.533927867531287
2024-04-18,169.35250015258788,179.47340026855468,167.88296530572757,29.941059824786777,-6.181254137373372,-4.666996496310667,185.2432596759469,169.35250015258788,153.46174062922887,4.030129604696427,7.515326030826604
2024-04-19,168.06399993896486,178.66280029296874,165.89887366249235,28.905209307193743,-7.084974196672022,-5.150592036382939,186.71099911352314,168.06399993896486,149.41700076440657,2.515157063802083,4.376438786237775
2024-04-22,166.625,177.71260040283204,163.6275526519462,30.547652048620392,-8.111136930348465,-5.742701015176045,188.53048163849996,166.625,144.71951836150004,8.040574337524278,4.861953668674281
2024-04-23,165.22749938964844,176.73480010986327,161.82302313040668,31.501715719785295,-8.612876231109084,-6.316736058362653,189.00608861484656,165.22749938964844,141.44891016445033,14.547228823332887,8.367653408219768
2024-04-24,164.45049972534179,176.2148001098633,161.85225948777867,44.300589839604605,-7.5158006213879105,-6.556548970967705,187.52226569292435,164.45049972534179,141.37873375775922,57.718958159130075,26.768920439995767
2024-04-25,163.96799926757814,175.93799987792968,162.6453769342551,53.27461988366077,-5.928454030612983,-6.43092998289676,186.0687122768595,163.96799926757814,141.8672862582968,77.63481208698492,49.966999689815985
2024-04-26,163.59299926757814,175.529599609375,163.18295944395774,46.84938802906037,-4.768014869144594,-6.098346960146327,185.09553174234594,163.59299926757814,142.09046679281033,72.95891036687914,69.4375602043314
